11903;ED-Kirchberg;EDi Hohenlohe;Rothenburger Straße;26;74592;Kirchberg an der Jagst;49.2059391995;9.98932347161
11904;Aral Tankstelle;ARAL;Schwandorfer Straße;10;93426;Roding;49.205822;12.4863663
11905;NEUENSTEIN/WÜRTT., A6 HOHENL.;Shell;A6 HOHENLOHE SÜD;"";74632;Neuenstein/Württ.;49.2057;9.63777
11906;ED-Öhringen Nord;EDi Hohenlohe;Wollreffenweg;44;74613;Öhringen;49.20555344055;9.51204173949
11907;SAARBRUECKEN, PROVINZIALSTR.;Shell;PROVINZIALSTR. 2;"";66130;SAARBRUECKEN;49.205276;7.05591
11908;OEHRINGEN, AU STR.;Shell;AU STR. 5;"";74613;OEHRINGEN;49.204638;9.488808
11909;JET ANNWEILER ZWEIBRUECKER STR.;JET;ZWEIBRUECKER STR.;;76855;ANNWEILER;49.2043;7.95371
11910;Marc Riedler;AVIA;Zeppelinstr.;;66953;Pirmasens;49.204;7.60763
11911;ANNWEILER, LANDAUER STR.;Shell;LANDAUER STR. 24;"";76855;ANNWEILER;49.2039;7.96916
11912;Brey Tankstellen GmbH & Co KG;freie Tankstelle;In der Grube ;4;93466;Chamerau;49.20305;12.73955
11913;JET LANDAU NEUSTAEDTER STR. 20;JET;NEUSTAEDTER STR. 20;;76829;LANDAU;49.2029;8.11541
11914;JET BURGLENGENFELD HOLZHEIMER STR. 2;JET;HOLZHEIMER STR. 2;;93133;BURGLENGENFELD;49.2028;12.0391
11915;TOTAL MUENCHWEILER-STAENDEHOF;TOTAL;BUNDESSTRASSE B;10;66981;MUENCHWEILER-STAENDEHOF;49.20276;7.696423
11916;Nowack Südtank Altenmarkt;"";Rodinger Str;6;93413;Cham;49.202266693115;12.660385131836
11917;Aral Tankstelle;ARAL;Heilbronner Straße;17;74613;Öhringen;49.2022247;9.495108
11918;Nittenau Brucker Strasse 16;OMV;Brucker Str.;16;93149;Nittenau;49.20208;12.2801
11919;Landau Dammühlstrasse 28;OMV;Dammühlstr.;28;76829;Landau;49.20163;8.12423
11920;AVIA Station;AVIA;Crailsheimer Straße;13;74592;Kirchberg / Jagst;49.201263;9.982255
11921;Aral Tankstelle;ARAL;Hauptstraße;90;76669;Bad Schönborn;49.20058;8.646234
11922;HINTERWEIDENTHAL, KALTENBACH;Shell;KALTENBACH B 10;"";66999;HINTERWEIDENTHAL;49.2005;7.74703
11923;AVIA Tankstelle;AVIA;Chamer Straße;26a;93466;Chamerau;49.20047;12.745082
11924;ED-Tankpunkt 1;EDi Hohenlohe;Rudolf-Diesel-Straße;4;74613;Öhringen;49.200242;9.475229
11925;Frei Tankstelle Debnar Wasgaugarage GmbH;Freie Tankstelle;Pirmasenserstr.;64;76846;Hauenstein;49.19949;7.83732
11926;Aral Tankstelle;ARAL;Neuenstädter Straße;96;74172;Neckarsulm;49.1992722;9.23295
11927;Aral Tankstelle;ARAL;Chamer Straße;52;93426;Roding;49.19926;12.5243139
11928;JET LANDAU MAXIMILIANSTR. 15;JET;MAXIMILIANSTR. 15;;76829;LANDAU;49.1991;8.1254
11929;Aral Tankstelle;ARAL;Neuenstädter Straße;95;74172;Neckarsulm;49.1989059;9.232369
11930;AVIA Station;AVIA;Rothenburger Straße;15;91625;Schnelldorf;49.198532;10.176184
11931;Aral Tankstelle;ARAL;Gunzenhausener Straße;9;91732;Merkendorf;49.1984634;10.70191
11932;Burglengenfeld Regensburger Strasse 58;OMV;Regensburger Strasse;58;93133;Burglengenfeld;49.19831;12.05695
11933;LD Tankstelle Öhringen;LD Tankstelle Öhringen;Zeilbaumweg;11;74613;Öhringen;49.197938;9.490766
11934;T SAARBRUECKEN;T;GROSSBLITTERSDORFER STR.;252;66119;SAARBRUECKEN;49.1978;7.019295
11935;Tankzentrum Lacher;Tankzentrum Lacher;Regentalstraße ;14;93149;Nittenau;49.197326;12.265162
11936;Markenfreie TS ITTLINGEN;Markenfreie TS;REIHENER STR.;24;74930;ITTLINGEN;49.196774;8.935863
11937;Aral Tankstelle;ARAL;Regentalstraße;10;93474;Arrach;49.19661;13.0080347
11938;ED-Öhringen Süd;EDi Hohenlohe;Pfedelbacher Straße;30;74613;Öhringen;49.19644588;9.50042659709
11939;H.CH.Sefrin GmbH;Sefrin Heizöl und Kraftstoffe;In der Fellach;12;76756;Bellheim;49.1959;8.30411
11940;H. CH. Sefrin GmbH;Sefrin Heizöl & Kraftstoffe;In der Fellach;12;76756;Bellheim;49.19584;8.30399
11941;Neckarsulm Neuenstädter Strasse 42;OMV;Neuenstädter Str.;42;74172;Neckarsulm;49.19575;9.22982
11942;BayWa Tankstelle Freystadt ;BayWa;Berchinger Str.;27;92342;Freystadt;49.19566;11.33368
11943;Aral Tankstelle;ARAL;Zeiskamer Straße;63;76756;Bellheim;49.19558;8.277498
11944;BayWa Tankstelle Freystadt ;BayWa;Berchinger Str. ;27;92342;Freystadt;49.195557;11.333817
11945;Esso Tankstelle;ESSO;WESTBAHNSTR. 1A; ;76829;LANDAU;49.19546;8.10619
11946;Pirmasens, Winzlerstr.;SB;Winzlerstr. 93;"";66955;Pirmasens;49.1953;7.59698
11947;Aral Tankstelle;ARAL;Grossblittersd.Straße;285;66119;Saarbrücken;49.19524;7.02359
11948;Aral Tankstelle;ARAL;Landauer Straße;11;76877;Offenbach;49.1943779;8.187527
11949;Hilpoltstein Allersberger Str. 22;OMV;Allersberger Str.;22;91161;Hilpoltstein;49.19371;11.18906
11950;Frühmesser;Frühmesser GmbH;Mozartstrasse;73;76879;Landau;49.193428;8.124493
11951;AVIA Tankstelle;AVIA;Regensburger Straße;56;93142;Maxhütte-Haidhof;49.193375;12.096322
11952;HEILBRONN, UNTERLANDSTR.;Shell;UNTERLANDSTR. 49;"";74078;Heilbronn;49.192704;9.146508
11953;Aral Tankstelle;ARAL;Carl-Bosch Straße;1A;76829;Landau;49.1925545;8.142516
11954;Esso Tankstelle;ESSO;ARNULFSTR. 79; ;66954;PIRMASENS;49.192141;7.589887
11955;NECKARSULM, NECKARGARTAC.STR.;Shell;NECKARGARTACHER STR. 39;"";74172;NECKARSULM - OBEREISESHEIM;49.1921;9.20235
11956;TOTAL PIRMASENS;TOTAL;BLOCKSBERGSTR.;55;66955;PIRMASENS;49.19188;7.599226
11957;TS LD Zweibrücker Str. 6;Frühmesser GmbH;Zweibrücker Strasse;6;76829;Landau;49.191827;8.111852
11958;bft- Tankstelle Maier Landau;BFT;Cornichonstr.;2;76829;Landau;49.19158;8.11351
11959;OIL! Tankstelle Pirmasens;OIL!;Bitscher Str. 67;;66955;Pirmasens;49.1914;7.60874
11960;Waldemar Wirz;AVIA;Berliner Ring;11;66955;Pirmasens;49.1909;7.60184
11961;ED-Bretzfeld;EDi Hohenlohe;Öhringer Straße;3;74626;Bretzfeld-Bitzfeld;49.19049741946;9.44623491356
11962;BRETZFELD, HEILBRONNER STR;Shell;HEILBRONNER STR. 20;"";74626;BRETZFELD;49.18959;9.4436
11963;Autohaus Wagner GmbH;ED;Zweibrücker Straße;13;66500;Hornbach;49.189465;7.370936
11964;Autohaus Scheuerer GmbH;Freie Tankstelle;Schorndorfer Str.;77;93426;Roding;49.188690185547;12.535880088806
11965;Tankstelle DORR;;Sulzbürger Straße;16;92342;Freystadt;49.188217;11.353152
11966;LANDAU, WEISSENBURGER STRASS.;Shell;WEISSENBURGER STRASSE 24;"";76829;LANDAU;49.1882;8.11378
11967;NECKARSULM, KANALSTR.;Shell;KANALSTR. 1;"";74172;NECKARSULM;49.18814;9.218397
11968;Frühmesser TS Wollm.Höhe;Frühmesser GmbH;Wollmesheimer Höhe;8;76829;Landau;49.186809;8.092049
11969;Reinhold Wurzer GmbH & Co. KG;Wurzer R. - Freie Tankstelle;Flurstütze;1;91166;Georgensgmünd;49.18516;11.02573
11970;JET PFEDELBACH DIESELSTR. 1;JET;DIESELSTR. 1;;74629;PFEDELBACH;49.1838;9.49943
11971;Esso Tankstelle;ESSO;MARCO-POLO-STR. 1; ;74589;SATTELDORF;49.181847;10.068314
11972;AVIA Xpress Automatenstation;AVIA Xpress;Schloßstraße-;2-4;74078;Heilbronn-Kirchhausen;49.18143;9.1150675
11973;Firma Eberler;"";Ohmstr. ;6-8;91161;Hilpoltstein;49.180847167969;11.183794975281
11974;Tankstelle;Tankpoint;Carl-Zeiss-Straße ;2;74078;Heilbronn-Kirchhausen;49.18061;9.131357
11975;TK Hambrücken 8;Eberhardt Hambrücken;Hauptstr. ;1;76707;Hambruecken;49.18042;8.5478
11976;ED-Neckarsulm;EDi;Rötelstraße;14;74172;Neckarsulm;49.18029769;9.218912946
11977;HEILBRONN, ALEX.-BAUM.-STR;Shell;ALEXANDER-BAUMANN-STRASSE. 14;"";74078;Heilbronn;49.1786;9.17779
11978;Spalt Windsbacher Str. 39;OMV;Windsbacher Str.;39;91174;Spalt;49.17747;10.91811
11979;Klemm Tankstellen GmbH & Co KG;;Industriestr.;10;74246;Eberstadt;49.1769;9.32725
11980;Esso Tankstelle;ESSO;IM GRUND 1; ;92331;PARSBERG;49.176104;11.729608
11981;ÖSTRINGEN;Agip;Eppinger Strasse;79;76684;Östringen;49.175262;8.755392
11982;OESTRINGEN, EPPINGER STR;Shell;EPPINGER STR. 79;"";76684;OESTRINGEN;49.17519;8.75577
11983;Winkler-Massenbachhausen;Winkler 24h;Heilbronner Straße;70;74252;Massenbachhausen;49.174891;9.047925
11984;AVIA XPress;AVIA Xpress;Rother Straße;5;91174;Spalt;49.174774;10.9311905
11985;AVIA XPress;AVIA Xpress;Pleinfelder Str.;70b;91166;Georgensgmünd;49.174206;11.012578
11986;TOTAL LEMBERG;TOTAL;PIRMASENSER STR.;26;66969;LEMBERG;49.17351;7.653735
11987;AVIA Xpress Automatestation Ubstadt-Weiher;AVIA;Ubstadter Str. ;19;76698;Ubstadt-Weiher;49.1732;8.61718
11988;Herrmann;;Hauptstraße;36;92360;Mühlhausen;49.17307;11.447896
11989;Kaufland Tankstelle Neckarsulm;Kaufland;Roetelstrasse ;35;74172;Neckarsulm;49.17254;9.22304
11990;TK Ubstadt 10;Eberhardt Ubstadt;Zum Grenzgraben ;35;76698;Ubstadt-Weiher;49.17229;8.62326
11991;Leyh GmbH;Freie Tankstelle Leyh GmbH;Satteldorfer Hauptstr. ;53;74589;Satteldorf;49.171817;10.076473
11992;KIRCHBERG, IM SEEFELD.;Shell;IM SEEFELD 2;"";74592;KIRCHBERG;49.171737;9.96211
11993;Schnelldorf Rudolf-Diesel-Straße 1;OMV;Rudolf-Diesel-Str.;1;91625;Schnelldorf;49.17141;10.24099
11994;Aral Tankstelle;ARAL;Arnbrucker Straße;1a;93444;Bad Kötzting;49.17126;12.8631878
11995;Aral Tankstelle;ARAL;Crailsheimer Straße;32;74532;Ilshofen;49.1710434;9.926417
11996;TOTAL WOLPERTSHAUSEN;TOTAL;SUESSWIESENSTRASSE;2;74549;WOLPERTSHAUSEN;49.170616;9.859743
11997;GERSHEIM, BLIESTALSTR;Shell;BLIESTALSTR. 81;"";66453;GERSHEIM;49.170127;7.231625
11998;HEILBRONN, KARL-WUEST-STR;Shell;KARL-WÜST-STR. 7;"";74076;Heilbronn;49.1698;9.21157
11999;GRABEN-NEUDORF - MANNHEIMER STRASSE;Agip;Mannheimer Strasse;1A;76676;Graben-Neudorf;49.169178576032;8.49272693019
12000;AVIA Xpress Automatenstation;AVIA Xpress;Crailsheimer Straße;14;91555;Feuchtwangen;49.168953;10.322726
12001;ED-Ilshofen2;BAG Hohenlohe;Eckartshäuserstraße;67;74532;Ilshofen;49.16872381794;9.93846952915
12002;ED-Erlenbach;EDi;Weinsberger Straße;29;74235;Erlenbach;49.16794393528;9.26717059881
12003;AVIA Tankstelle;AVIA;Burggriesbacher Straße;6;92342;Freystadt;49.166653;11.356846
12004;Bechhofen;Pickelmann;Ansbacher Str. ;75 a;91572;Bechhofen;49.166065216065;10.561367034912
12005;Minera-Creditank Dettenheim;AVIA;Hauptstr.;139;76706;Dettenheim-Liedolsheim;49.166;8.41562
12006;AVIA Tankstelle;AVIA;Regensburger Straße;2;92358;Seubersdorf;49.164143;11.625282
12007;UBSTADT-WEIHER - STETTFELDER STR.;Agip;Stettfelder Str.;56;76698;Ubstadt-Weiher;49.163811035286;8.634579434177
12008;JET FEUCHTWANGEN DINKELSBUEHLER STR. 15;JET;DINKELSBUEHLER STR. 15;;91555;FEUCHTWANGEN;49.1638;10.3276
12009;Esso Tankstelle;ESSO;SINDERSDORF 25; ;91161;HILPOLTSTEIN;49.163607;11.270251
12010;Frühmesser TS Gossersw.;Frühmesser GmbH;St.-Georg-Str.;1;76857;Gossersweiler-Stein;49.163382;7.929894
12011;FORST BADEN, A 5;Shell;FORST BADEN, A 5;"";76694;FORST BADEN;49.163098;8.568837
12012;BayWa Tankstelle Parsberg ;BayWa;Bahnhofstr.;6;92331;Parsberg;49.16303;11.72609
12013;JET RUELZHEIM IM SPEYRER TAL 1;JET;IM SPEYRER TAL 1;;76761;RUELZHEIM;49.162638;8.294721
12014;AVIA Tankstelle;AVIA;Chamer Straße;6;93489;Schorndorf;49.1611;12.593769
12015;TOTAL HILPOLTSTEIN;TOTAL;AUTOHOF AN DER AUTOBAHN K4;"";91161;HILPOLTSTEIN;49.160892;11.262227
12016;FORST BADEN BRUCHSAL OST;Shell;BRUCHSAL OST A 5;"";76694;FORST BADEN;49.160884;8.56925
12017;Tankstelle Stiegler GmbH & Co. KG;Stiegler;Im Duerrloh ;11;92360;Muehlhausen;49.159;11.447
12018;Welter Miltach;WELTER;Chamer Str.;2;93468;Miltach;49.15805;12.76761
12019;RUELZHEIM, NEUE LANDSTR;Shell;NEUE LANDSTR. 11;"";76761;Rülzheim;49.15768;8.29242
12020;Aral Tankstelle;ARAL;Zeppelinstraße;2;91187;Röttenbach;49.1574135;11.041153
12021;Feuchtwangen Schopflochstr. 2;OMV;Schopflocherstr.;2;91555;Feuchtwangen;49.15665;10.32987
12022;Autohaus Josef Späth e.K.;Tankstelle Späth;Kötztinger Straße;9;93499;Zandt;49.15649;12.728047
12023;Aral Tankstelle;ARAL;Neckarsulmer Straße;91;74076;Heilbronn;49.1564026;9.224244
12024;TOTAL UBSTADT;TOTAL;BRUCHSALER STR.;15;76698;UBSTADT;49.1553;8.625982
12025;TOTAL HEILBRONN;TOTAL;SAARBRUECKENER STR.;41;74078;HEILBRONN;49.155277;9.176111
12026;Esso Tankstelle;ESSO;NECKARSULMER STR. 46; ;74076;HEILBRONN;49.154868;9.22429
12027;Claus Wagner;ED;Pirmasenser Straße;16;66957;Vinningen;49.15369;7.552806
12028;Freie Service Tankstelle Ehmann;Freie Tankstelle Ehmann;Heilbronner Strasse;51;74189;Weinsberg;49.153568267822;9.2791585922241
12029;AVIA Servicestation;AVIA;Franz-Schubert-Straße;2;76863;Herxheim;49.15279;8.206747
12030;AVIA Servicestation;AVIA;Franz-Schubert-Straße;2;76863;Herxheim;49.15279;8.206747
12031;TRAITSCHING - BACHSTR. 1;Agip;Bachstr.;1;93455;Traitsching;49.15276;12.64594
12032;Bft FORST;Bft;HAMBRUECKER STR.;59;76694;FORST;49.15265;8.57709
12033;AVIA Station;AVIA;Hohenloher Straße;2/1;74547;Untermünkheim;49.151585;9.73444
12034;LEINGARTEN;Agip;Leibnizstr.;24;74211;Leingarten;49.150848;9.120652
12035;bft Tankstelle W&T Kupper OHG;BFT;Bitscher Strasse;7;66957;Kröppen;49.15078;7.5309
12036;Auto Zotz  TK Herxheim;AUTO ZOTZ Herxheim b.LD.       Tanken an L.493;"";"";"";"";49.150275;8.232815
12037;Esso Tankstelle;ESSO;HALLER STR. 43; ;74189;WEINSBERG;49.150205;9.295875
12038;KARLSDORF-NEUTHARDT,NEUWIESENSTR.;Shell;NEUWIESENSTR. 12;"";76689;Karlsdorf-Neuthardt;49.1495;8.54595
12039;DAHN, WEISSENBURGER STR;Shell;WEISSENBURGER STR. 10;"";66994;DAHN;49.1492;7.77973
12040;Aral Tankstelle;ARAL;Haller Straße;18;74248;Ellhofen;49.14881;9.321914
12041;Tankstelle Gemmingen;Freie Automatentankstelle;Gottlieb-Daimler-Str.;14;75050;Gemmingen;49.148681640625;8.9788904190063
12042;Werner Fink;freie Tankstelle;Gottlieb-Daimlerstrasse;14-16;75050;Gemmingen;49.14868;8.97901
12043;Esso Tankstelle;ESSO;BAB5, AS BRUCHSAL; ;76689;KARLSDORF-NEUTHARD;49.148198;8.554677
12044;SBK Selbstbedienungskauf GmbH Tankstelle;"";Weißenburger Str.;16;66994;Dahn;49.147930145264;7.7793297767639
12045;TK Forst 9;Eberhardt Forst;Bruchsaler Str. ;65;76694;Forst;49.14754;8.58806
12046;Lenz Energie AG;"";Eppinger Str. ;28;74211;Leingarten;49.147366;9.118785
12047;SCHWAIGERN, AN DER B 293;Shell;AN DER B 293;"";74193;Schwaigern;49.146801;9.059832
12048;HEILBRONN, ALLEE.;Shell;ALLEE 80;"";74072;Heilbronn;49.145918;9.22394
12049;HEILBRONN, HEIDELBERGER STR;Shell;HEIDELBERGER STR. 75;"";74080;Heilbronn;49.1452;9.18549
12050;TK Unteröwisheim 11;Eberhardt Unteröwisheim;Friedrichstr. ;99a;76703;Kraichtal;49.144611;8.664217
12051;Kurt Ogrzall;AVIA;Weinstr.;82;76889;Klingenmünster;49.1443;8.02003
12052;ED-Weinsberg;EDi;Am Autobahnkreuz;;74248;Ellhofen;49.14417851;9.308401324
12053;KUHARDT, RHEINSTR;Shell;RHEINSTR. 20;"";76773;KUHARDT;49.14397;8.31928
12054;JET HEILBRONN OSTSTR. 106;JET;OSTSTR. 106;;74072;HEILBRONN;49.1439;9.23046
12055;Gemmingen-Stebbach, Zeilstraße 17;SB;Zeilstraße 17;"";75050;Gemmingen-Stebbach;49.142927;8.960689
12056;Esso Tankstelle;ESSO;BRUCHSALER STR. 9; ;76689;KARLSDORF-NEUTHARD;49.142489;8.549435
12057;HEILBRONN - GYMNASIUMSTRASSE 71;Agip;Gymnasiumstrasse;71;74072;Heilbronn;49.14189;9.22569
12058;bft Tankstelle Paluza;BFT;Am Kanal ;19;76689;Karlsdorf-Neuthard;49.141759;8.552701
12059;Aral Tankstelle;ARAL;Wilhelm-Leuschner-Straße;14;74080;Heilbronn;49.14144;9.196302
12060;Crailsheim, Haller Str. 15;HEM;Haller Str.;15;74564;Crailsheim;49.141388;10.059973
12061;CRAILSHEIM-ROSSFELD - HALLER STR. 2;Agip;Haller Str.;210;74564;Crailsheim-Rossfeld;49.14136;10.06094
12062;Esso Tankstelle;ESSO;OSTSTR. 83; ;74072;HEILBRONN;49.141011;9.229271
12063;CRAILSHEIM - BLAUFELDER STRASSE;Agip;Blaufelder Strasse;"";74564;Crailsheim;49.140643076228;10.073384897663
12064;Supermarkt CRAILSHEIM;Supermarkt;HALLER STR.;195;74564;CRAILSHEIM;49.140217;10.034109
12065;JET HEILBRONN GROSSGARTACHER STR. 218;JET;GROSSGARTACHER STR. 218;;74080;HEILBRONN;49.1402;9.17713
12066;Aral Tankstelle;ARAL;Oststraße;72;74072;Heilbronn;49.1400146;9.229914
12067;Autohaus Bahm GmbH;AVIA;Heilbronner Str.;29;76703;Kraichtal-Menzingen;49.14;8.77231
12068;Markenfreie TS MANDELBACHTAL;Markenfreie TS;GRENZLANDSTRASSE;"";66399;MANDELBACHTAL;49.139614;7.130213
12069;Aral Tankstelle;ARAL;Alter Postweg;1;74564;Crailsheim;49.13868;10.0627689
12070;Dudenhöffer & Rung GmbH;"";Am Kleinwald;46;76863;Herxheim;49.1385;8.23099
12071;Bruchsal / Nordseite Kammerforststr. 4 (An der B35);OMV;Kammerforststr. (An der B35);4;76646;Bruchsal / Nordseite;49.13807;8.56455
12072;Kraichgau Raiffeisen Zentrum eG;Raiffeisen;Heilbronner Str.;15;75031;Eppingen;49.1375;8.9279
12073;LINKENHEIM-HOCHSTETTEN;Agip;Roemeraecker;5;76351;Linkenheim-Hochstetten;49.137024;8.426471
12074;Bruchsal Heidelberger Strasse 49;OMV;Heidelberger Str.;49;76646;Bruchsal;49.13613;8.60429
12075;OBERSULM, MAYBACHSTR;Shell;MAYBACHSTR. 5;"";74182;Obersulm;49.13578;9.3773
12076;Aral Tankstelle;ARAL;Brettener Straße;68;75031;Eppingen;49.13496;8.901309
12077;Autozentrum Hagelauer;Frei;Südstr.;50-54;74072;Heilbronn;49.134687;9.215796
12078;CRAILSHEIM, ELLWANGER STR;Shell;ELLWANGER STR. 7;"";74564;Crailsheim;49.1334;10.0739
12079;Rohrbach bei Landau, Hauptstrasse 90;SB Markt;Hauptstrasse 90;"";76865;Rohrbach bei Landau;49.133032;8.134292
12080;AVIA Tankstelle;AVIA;Selingstädter Straße;1;91180;Heideck;49.132397;11.131136
12081;SB Tankstelle;SB Tankstelle;Charlottenstraße;9;74074;Heilbronn;49.13104;9.218446
12082;JET CRAILSHEIM ELLWANGER STR. 42;JET;ELLWANGER STR. 42;;74564;CRAILSHEIM;49.131;10.0771
12083;Freie Tankstellen Spathelf OHG;Freie Tankstellen Spathelf;Stuttgarter Str.;22;74074;Heilbronn;49.130977630615;9.2259931564331
12084;Eberhardt, Industriestraße, Bruchsal;;Industriestraße;15;76646;Bruchsal;49.129866;8.5667
12085;AVIA Tankstelle;AVIA;Voggenzell;18;94267;Prackenbach;49.12765;12.791324
12086;Eberhardt, Werner-von-Siemens-Straße, Bruchsal;;Werner-von-Siemens-Straße;24a;76646;Bruchsal;49.127391;8.585791
12087;GUNZENHAUSEN;Agip;Nuernberger Str.;109;91710;Gunzenhausen;49.12719767339;10.768248829075
12088;OIL! Tankstelle Gunzenhausen;OIL!;Ansbacher Straße 19;;91710;Gunzenhausen;49.1266;10.7491
12089;TOTAL LINKENHEIM-HOCHSTETTEN;TOTAL;KARLSRUHER STR.;61A;76351;LINKENHEIM-HOCHSTETTEN;49.125294;8.408952
12090;KLEINBLITTERSDORF, KONRAD-ADENAUER-;Shell;KONRAD-ADENAUER-STR;"";66271;Kleinblittersdorf;49.124588;7.052351
12091;ELO Gunzenhausen;ELO;Industriestraße;10;91710;Gunzenhausen;49.123705;10.77042
12092;TOTAL HEILBRONN;TOTAL;KOLPINGSTR.;32;74081;HEILBRONN;49.122803;9.195689
12093;Karl Rossnagel GmbH & Co. KG;Rossnagel Tankstelle;Draisstr. ;6;76646;Bruchsal;49.122717;8.5725527
12094;BayWa Tankstelle Gunzenhausen;BayWa;Alemannenstraße;7;91710;Gunzenhausen;49.12271;10.75435
12095;ZG Raiffeisen Tankstelle Kraichtal-Münzesheim;ZG Raiffeisen Energie;Eppinger Str.;51;76703;Kraichtal-Münzesheim;49.1222;8.72431
12096;SB Tankstelle;SB Tankstelle;Salinenstraße;35;74523;Schwäbisch Hall;49.12087;9.73468
12097;BayWa Tankstelle Gunzenhausen;BayWa;Zufuhrstr.;12;91710;Gunzenhausen;49.12065;10.75868
12098;AVIA Tankstelle;AVIA;Regensburger Straße;29;93128;Regenstauf;49.119183;12.126546
12099;Regenstauf Regensburger Strasse 30;OMV;Regensburger Str.;30;93128;Regenstauf;49.11912;12.12603
12100;Tankstelle am E-Center;E-Center;Paul-Gerhardt-Str. 8/10;;76646;Bruchsal;49.119112;8.576202
12101;ELAN SCHWAEBISCH HALL;ELAN;JOHANNITER STR.;44;74523;SCHWAEBISCH HALL;49.11895;9.734609
12102;AVIA Tankstelle;AVIA;Hauptstraße;1;94252;Bayerisch Eisenstein;49.118885;13.194393
12103;Autohaus Fritz Walter GmbH;Fritz Walter GmbH;Hauptstr. ;90;76872;Steinweiler;49.11836;8.14191
12104;Markenfreie TS KLEINBLITTERSDORF;Markenfreie TS;KONRAD-ADENAUER-STR.;29;66271;KLEINBLITTERSDORF;49.117912;7.062908
12105;AVIA Station;AVIA;Neumäuerstraße;1;74523;Schwäbisch Hall;49.1174;9.732318
12106;AVIA Eppenbrunn;AVIA;Talstr. ;44;66957;Eppenbrunn;49.1163;7.55836
12107;AVIA Tankstelle;AVIA;An der Hasler Zell;3;93128;Regenstauf;49.116173;12.113014
12108;AVIA Tankstelle;AVIA;Kallmünzer Straße;10;93128;Regenstauf;49.115204;12.06762
12109;AVIA Station;AVIA;Crailsheimer Straße;56;74523;Schwäbisch Hall;49.115158;9.745915
12110;ELAN GUNZENHAUSEN;ELAN;OETTINGER STR.;6C;91710;GUNZENHAUSEN;49.113983;10.747839
12111;Anja Wünsch;AVIA;Jockgrimer Str.;39;76764;Rheinzabern;49.112;8.28099
12112;Supermarkt-Tankstelle SCHWAEBISCH HALL RAIFFEISENSTR. 24;Supermarkt-Tankstelle;RAIFFEISENSTR. 24;;74523;SCHWAEBISCH HALL;49.1107;9.79448
12113;AVIA-Automatenstation;AVIA;Gutenbergstraße;22;93128;Regenstauf;49.11043;12.119683
12114;Tankstelle Preiss;"";An der Alten Schleuse ;11;92334;Berching;49.110210418701;11.445318222046
12115;Aral Tankstelle;ARAL;Hauptstraße;"";75056;Sulzfeld;49.1095276;8.855131
12116;Esso Tankstelle;ESSO;HALLER STR. 38; ;74523;SCHWAEBISCH HALL;49.109357;9.768502
12117;Gunzenhausen Weissenburger Strasse 80;OMV;Weissenburger Str.;80;91710;Gunzenhausen;49.10797;10.7583
12118;Thomas Hoffmann;AVIA;Kirchstr.;29;76770;Hatzenbühl;49.1068;8.24626
12119;DRACHSELSRIED, POINTWIESE.;Shell;POINTWIESE 1;"";94256;Drachselsried;49.10652;13.0071
12120;TOTAL SCHWAEBISCH HALL;TOTAL;EGERLAENDER WEG;2;74523;SCHWAEBISCH HALL;49.106472;9.718823
12121;NORDHEIM, BRACKENHEIMER ST.4;Shell;BRACKENHEIMER ST. 46;"";74226;Nordheim;49.1064;9.12234
12122;SCHWAEBISCH-HALL, STUTTGARTE.;Shell;STUTTGARTER STR 153-157;"";74523;SCHWÄBISCH-HALL;49.105693;9.701422
12123;Tankstelle Kienlein;;Maria-Hilf-Straße;1;92334;Berching;49.104071;11.444637
12124;Supermarkt-Tankstelle SCHWAEBISCH HALL STEINBEISWEG 31;Supermarkt-Tankstelle;STEINBEISWEG 31;;74523;SCHWAEBISCH HALL;49.104;9.70169
12125;Stutensee Hindenburgstrasse 52;OMV;Hindenburgstr.;52;76297;Stutensee;49.10381;8.48181
12126;MTB Tankstelle;MTB;Horkheimer Str. ;44;74223;Flein;49.1035572;9.2035582
12127;Freie SB-Tankstelle Feil;Freie SB-Tankstelle Feil;Ellinger Str. ;12;91785;Pleinfeld;49.10291;10.9865
12128;SBK - Tankstelle;;Klingweg;1;76887;Bad Bergzabern;49.1028;8.01208
12129;Bad Bergzabern, Weinstr. 63;HEM;Weinstr.;63;76887;Bad Bergzabern;49.101067;8.00035
12130;Esso Tankstelle;ESSO;ELLINGER STR. 28; ;91785;PLEINFELD;49.10078;10.985096
12131;BAD BERGZABERN, WEINSTR. 56;Shell;WEINSTR. 56;"";76887;BAD BERGZABERN;49.100055;7.997559
12132;JET KANDEL INDUSTRIESTRASSE 1;JET;INDUSTRIESTRASSE 1;;76870;KANDEL;49.09909638;8.18515011
12133;Kurt Pfalzgraf Jr.;AVIA;Untere Hauptstr.;39;76887;Oberhausen;49.099;8.06189
12134;BayWa Tankstelle Falkenstein ;BayWa;Bahnhofstr.;23-27;93167;Falkenstein;49.09778;12.48859
12135;Minera-Creditank Jockgrim;AVIA;Schelmenwalplatz;3;76751;Jockgrim;49.0972;8.27907
12136;AVIA Tankstelle;AVIA;Schlosserweg;1;93176;Beratzhausen;49.096874;11.802677
12137;Beratzhausen Schlosserweg 1;OMV;Schlosserweg;1;93176;Beratzhausen;49.09687;11.80268
12138;AVIA Tankstelle;AVIA;Dr.-Josef-Kiener-Straße;1;93167;Falkenstein;49.096645;12.48393
